ALT,P1,P2,P3,P4,P5,P6,T1,T2,T3,T4,T5,T6,H2O_1,H2O_2,H2O_3,H2O_4,H2O_5,H2O_6,CO2_1,CO2_2,CO2_3,CO2_4,CO2_5,CO2_6,O3_1,O3_2,O3_3,O3_4,O3_5,O3_6,N2O_1,N2O_2,N2O_3,N2O_4,N2O_5,N2O_6,CO_1,CO_2,CO_3,CO_4,CO_5,CO_6,CH4_1,CH4_2,CH4_3,CH4_4,CH4_5,CH4_6,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,BRD_1,BRD_2,BRD_3,BRD_4,BRD_5,BRD_6,NO,SO2,NO2,NH3,HNO3,OH,HF,HCL,HBR,HI,CLO,OCS,H2CO,HOCL,N2,HCN,CH3CL,H2O2,C2H2,C2H6,PH3,COF2,SF6,H2S,HCOOH,HO2,O,CLONO2,NOPLUS,HOBR,C2H4,CH3OH,CH3BR,CH3CN,CF4,C4H2,HC3N,H2,CS,SO3,BRO
 6.000E+01, 2.390E-01, 2.720E-01, 1.880E-01, 2.880E-01, 1.550E-01, 2.190E-01, 2.531E+02, 2.571E+02, 2.508E+02, 2.627E+02, 2.509E+02, 2.470E+02, 6.000E-06, 5.000E-06, 4.500E-06, 4.500E-06, 4.500E-06, 4.750E-06, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 1.100E-06, 1.300E-06, 1.000E-06, 1.200E-06, 9.500E-07, 1.100E-06, 2.065E-09, 1.397E-09, 1.809E-09, 1.214E-09, 1.726E-09, 2.065E-09, 6.960E-08, 4.673E-08, 2.926E-07, 4.589E-08, 7.147E-07, 1.073E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 6.844E+09, 7.668E+09, 5.433E+09, 7.946E+09, 4.478E+09, 6.426E+09, 1.010E-08, 5.150E-11, 2.850E-10, 3.660E-18, 3.840E-11, 1.760E-09, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 6.300E-11, 2.160E-13, 1.050E-12, 1.050E-11, 7.810E-01, 6.020E-11, 4.320E-13, 5.250E-11, 8.100E-16, 3.280E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 6.500E+01, 1.210E-01, 1.390E-01, 9.500E-02, 1.470E-01, 7.900E-02, 1.090E-01, 2.360E+02, 2.401E+02, 2.409E+02, 2.397E+02, 2.484E+02, 2.333E+02, 5.400E-06, 4.400E-06, 4.000E-06, 4.000E-06, 4.000E-06, 4.200E-06, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 6.500E-07, 8.000E-07, 5.500E-07, 8.000E-07, 6.500E-07, 7.000E-07, 1.507E-09, 1.020E-09, 1.321E-09, 8.866E-10, 1.260E-09, 1.507E-09, 9.188E-08, 6.404E-08, 5.586E-07, 6.375E-08, 1.067E-06, 1.862E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 3.716E+09, 4.196E+09, 2.858E+09, 4.445E+09, 2.305E+09, 3.386E+09, 1.030E-08, 5.110E-11, 2.530E-10, 3.000E-18, 3.490E-11, 3.740E-09, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 5.520E-11, 2.080E-13, 6.860E-13, 8.340E-12, 7.810E-01, 5.880E-11, 4.170E-13, 1.260E-10, 7.830E-16, 2.980E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 7.000E+01, 5.800E-02, 6.700E-02, 4.700E-02, 7.100E-02, 4.000E-02, 5.220E-02, 2.189E+02, 2.181E+02, 2.307E+02, 2.166E+02, 2.454E+02, 2.196E+02, 4.500E-06, 3.700E-06, 3.300E-06, 3.300E-06, 3.300E-06, 3.500E-06, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.000E-07, 4.000E-07, 3.200E-07, 4.000E-07, 5.000E-07, 3.000E-07, 1.149E-09, 7.772E-10, 1.007E-09, 6.756E-10, 9.602E-10, 1.149E-09, 1.938E-07, 1.177E-07, 1.078E-06, 1.176E-07, 1.516E-06, 3.059E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 1.920E+09, 2.227E+09, 1.477E+09, 2.376E+09, 1.181E+09, 1.723E+09, 1.150E-08, 4.320E-11, 2.310E-10, 2.570E-18, 3.270E-11, 7.190E-09, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 5.040E-11, 2.030E-13, 5.140E-13, 7.110E-12, 7.810E-01, 5.750E-11, 4.050E-13, 3.770E-10, 7.600E-16, 2.790E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 7.500E+01, 2.600E-02, 3.000E-02, 2.220E-02, 3.200E-02, 2.000E-02, 2.400E-02, 2.018E+02, 1.961E+02, 2.204E+02, 1.936E+02, 2.347E+02, 2.084E+02, 3.300E-06, 2.950E-06, 2.700E-06, 2.700E-06, 2.700E-06, 2.825E-06, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 3.300E-04, 1.800E-07, 1.900E-07, 2.500E-07, 2.000E-07, 3.300E-07, 2.500E-07, 8.890E-10, 6.257E-10, 7.883E-10, 5.538E-10, 7.554E-10, 8.890E-10, 5.688E-07, 2.935E-07, 1.897E-06, 3.033E-07, 2.166E-06, 6.375E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 9.338E+08, 1.109E+09, 7.301E+08, 1.198E+09, 6.176E+08, 8.347E+08, 1.610E-08, 2.830E-11, 2.150E-10, 2.270E-18, 3.120E-11, 1.120E-08, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 4.720E-11, 1.980E-13, 4.160E-13, 6.330E-12, 7.810E-01, 5.620E-11, 3.960E-13, 1.120E-09, 7.400E-16, 2.660E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 8.000E+01, 1.100E-02, 1.200E-02, 1.030E-02, 1.250E-02, 9.660E-03, 1.050E-02, 1.848E+02, 1.741E+02, 2.101E+02, 1.706E+02, 2.239E+02, 1.986E+02, 2.100E-06, 2.100E-06, 2.000E-06, 2.000E-06, 2.000E-06, 2.050E-06, 3.280E-04, 3.280E-04, 3.280E-04, 3.280E-04, 3.280E-04, 3.280E-04, 3.300E-07, 2.000E-07, 2.300E-07, 1.800E-07, 1.300E-07, 3.000E-07, 7.056E-10, 5.166E-10, 6.333E-10, 4.649E-10, 6.097E-10, 7.056E-10, 1.549E-06, 6.815E-07, 2.960E-06, 7.894E-07, 3.060E-06, 1.497E-06, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 2.090E-01, 4.314E+08, 4.996E+08, 3.553E+08, 5.311E+08, 3.127E+08, 3.832E+08, 2.680E-08, 1.330E-11, 2.020E-10, 2.040E-18, 3.010E-11, 1.130E-08, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 4.490E-11, 1.950E-13, 3.530E-13, 5.780E-12, 7.810E-01, 5.500E-11, 3.890E-13, 2.000E-09, 7.230E-16, 2.560E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 8.500E+01, 4.400E-03, 4.480E-03, 4.560E-03, 4.510E-03, 4.500E-03, 4.460E-03, 1.771E+02, 1.651E+02, 1.998E+02, 1.617E+02, 2.131E+02, 1.889E+02, 1.300E-06, 1.330E-06, 1.330E-06, 1.330E-06, 1.330E-06, 1.330E-06, 3.200E-04, 3.200E-04, 3.200E-04, 3.200E-04, 3.200E-04, 3.200E-04, 5.000E-07, 5.700E-07, 5.500E-07, 6.500E-07, 7.500E-07, 5.000E-07, 5.716E-10, 4.352E-10, 5.194E-10, 3.979E-10, 5.024E-10, 5.716E-10, 3.849E-06, 1.465E-06, 4.526E-06, 1.823E-06, 4.564E-06, 3.239E-06, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 1.500E-07, 2.000E-01, 2.000E-01, 2.000E-01, 2.000E-01, 2.000E-01, 2.000E-01, 1.801E+08, 1.967E+08, 1.654E+08, 2.022E+08, 1.531E+08, 1.711E+08, 7.010E-08, 5.560E-12, 1.920E-10, 1.850E-18, 2.920E-11, 6.100E-09, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 4.300E-11, 1.920E-13, 3.090E-13, 5.370E-12, 7.810E-01, 5.370E-11, 3.830E-13, 1.680E-09, 7.070E-16, 2.490E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 9.000E+01, 1.720E-03, 1.640E-03, 1.980E-03, 1.610E-03, 2.022E-03, 1.840E-03, 1.770E+02, 1.650E+02, 1.995E+02, 1.616E+02, 2.023E+02, 1.869E+02, 8.500E-07, 8.500E-07, 8.500E-07, 8.500E-07, 8.500E-07, 8.500E-07, 3.100E-04, 3.100E-04, 3.100E-04, 3.100E-04, 3.100E-04, 3.100E-04, 5.200E-07, 7.500E-07, 8.000E-07, 9.000E-07, 8.000E-07, 7.000E-07, 4.708E-10, 3.727E-10, 4.333E-10, 3.459E-10, 4.210E-10, 4.708E-10, 6.590E-06, 2.849E-06, 6.862E-06, 3.402E-06, 6.877E-06, 5.843E-06, 1.400E-07, 1.400E-07, 1.400E-07, 1.400E-07, 1.400E-07, 1.400E-07, 1.900E-01, 1.900E-01, 1.900E-01, 1.900E-01, 1.900E-01, 1.900E-01, 7.043E+07, 7.204E+07, 7.194E+07, 7.221E+07, 7.244E+07, 7.136E+07, 2.130E-07, 2.240E-12, 1.830E-10, 1.710E-18, 2.840E-11, 1.510E-09, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 4.160E-11, 1.890E-13, 2.760E-13, 5.050E-12, 7.800E-01, 5.250E-11, 3.780E-13, 4.310E-10, 6.940E-16, 2.430E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 9.500E+01, 6.880E-04, 6.250E-04, 8.770E-04, 6.060E-04, 9.070E-04, 7.600E-04, 1.843E+02, 1.783E+02, 2.083E+02, 1.768E+02, 2.110E+02, 1.884E+02, 5.400E-07, 5.400E-07, 5.400E-07, 5.400E-07, 5.400E-07, 5.400E-07, 2.700E-04, 2.700E-04, 2.700E-04, 2.700E-04, 2.700E-04, 2.700E-04, 5.000E-07, 7.000E-07, 8.000E-07, 8.000E-07, 8.000E-07, 7.000E-07, 3.932E-10, 3.237E-10, 3.666E-10, 3.047E-10, 3.579E-10, 3.932E-10, 1.044E-05, 5.166E-06, 1.054E-05, 5.916E-06, 1.055E-05, 1.013E-05, 1.300E-07, 1.300E-07, 1.300E-07, 1.300E-07, 1.300E-07, 1.300E-07, 1.800E-01, 1.800E-01, 1.800E-01, 1.800E-01, 1.800E-01, 1.800E-01, 2.706E+07, 2.541E+07, 3.052E+07, 2.484E+07, 3.116E+07, 2.924E+07, 7.120E-07, 8.960E-13, 1.760E-10, 1.590E-18, 2.780E-11, 2.420E-10, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 4.030E-11, 1.870E-13, 2.500E-13, 4.780E-12, 7.790E-01, 5.120E-11, 3.730E-13, 4.980E-11, 6.810E-16, 2.370E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 1.000E+02, 2.890E-04, 2.580E-04, 4.074E-04, 2.480E-04, 4.230E-04, 3.200E-04, 1.907E+02, 1.905E+02, 2.186E+02, 1.904E+02, 2.185E+02, 1.951E+02, 4.000E-07, 4.000E-07, 4.000E-07, 4.000E-07, 4.000E-07, 4.000E-07, 1.950E-04, 1.950E-04, 1.950E-04, 1.950E-04, 1.950E-04, 1.950E-04, 4.000E-07, 4.000E-07, 4.000E-07, 4.000E-07, 4.000E-07, 4.000E-07, 3.323E-10, 2.844E-10, 3.140E-10, 2.713E-10, 3.080E-10, 3.323E-10, 1.705E-05, 1.008E-05, 1.709E-05, 1.043E-05, 1.710E-05, 1.692E-05, 1.200E-07, 1.200E-07, 1.200E-07, 1.200E-07, 1.200E-07, 1.200E-07, 1.600E-01, 1.600E-01, 1.600E-01, 1.600E-01, 1.600E-01, 1.600E-01, 1.098E+07, 9.816E+06, 1.351E+07, 9.441E+06, 1.403E+07, 1.189E+07, 2.080E-06, 3.580E-13, 1.700E-10, 1.480E-18, 2.730E-11, 4.470E-11, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 3.930E-11, 1.850E-13, 2.300E-13, 4.560E-12, 7.770E-01, 5.000E-11, 3.690E-13, 6.760E-12, 6.700E-16, 2.330E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 1.050E+02, 1.300E-04, 1.170E-04, 2.000E-04, 1.130E-04, 2.070E-04, 1.450E-04, 2.120E+02, 2.222E+02, 2.371E+02, 2.260E+02, 2.340E+02, 2.088E+02, 3.400E-07, 3.400E-07, 3.400E-07, 3.400E-07, 3.400E-07, 3.400E-07, 1.100E-04, 1.100E-04, 1.100E-04, 1.100E-04, 1.100E-04, 1.100E-04, 2.000E-07, 2.000E-07, 2.000E-07, 2.000E-07, 2.000E-07, 2.000E-07, 2.837E-10, 2.524E-10, 2.717E-10, 2.439E-10, 2.678E-10, 2.837E-10, 2.471E-05, 1.865E-05, 2.473E-05, 1.881E-05, 2.473E-05, 2.467E-05, 1.100E-07, 1.100E-07, 1.100E-07, 1.100E-07, 1.100E-07, 1.100E-07, 1.400E-01, 1.400E-01, 1.400E-01, 1.400E-01, 1.400E-01, 1.400E-01, 4.445E+06, 3.816E+06, 6.114E+06, 3.624E+06, 6.412E+06, 5.033E+06, 4.500E-06, 1.430E-13, 1.640E-10, 1.400E-18, 2.680E-11, 1.770E-11, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 3.830E-11, 1.830E-13, 2.130E-13, 4.370E-12, 7.740E-01, 4.870E-11, 3.660E-13, 8.380E-13, 6.590E-16, 2.290E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 1.100E+02, 6.470E-05, 6.110E-05, 1.057E-04, 6.000E-05, 1.080E-04, 7.100E-05, 2.416E+02, 2.624E+02, 2.595E+02, 2.701E+02, 2.526E+02, 2.400E+02, 2.800E-07, 2.800E-07, 2.800E-07, 2.800E-07, 2.800E-07, 2.800E-07, 6.000E-05, 6.000E-05, 6.000E-05, 6.000E-05, 6.000E-05, 6.000E-05, 5.000E-08, 5.000E-08, 5.000E-08, 5.000E-08, 5.000E-08, 5.000E-08, 2.443E-10, 2.260E-10, 2.373E-10, 2.210E-10, 2.350E-10, 2.443E-10, 3.358E-05, 2.863E-05, 3.359E-05, 2.869E-05, 3.359E-05, 3.356E-05, 9.500E-08, 9.500E-08, 9.500E-08, 9.500E-08, 9.500E-08, 9.500E-08, 1.200E-01, 1.200E-01, 1.200E-01, 1.200E-01, 1.200E-01, 1.200E-01, 1.941E+06, 1.688E+06, 2.952E+06, 1.610E+06, 3.099E+06, 2.144E+06, 7.980E-06, 5.730E-14, 1.590E-10, 1.320E-18, 2.640E-11, 1.190E-11, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 3.750E-11, 1.810E-13, 1.980E-13, 4.210E-12, 7.700E-01, 4.750E-11, 3.620E-13, 9.560E-14, 6.490E-16, 2.250E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 1.150E+02, 3.600E-05, 3.560E-05, 5.980E-05, 3.540E-05, 6.000E-05, 4.010E-05, 2.997E+02, 3.168E+02, 2.930E+02, 3.227E+02, 2.885E+02, 3.000E+02, 2.400E-07, 2.400E-07, 2.400E-07, 2.400E-07, 2.400E-07, 2.400E-07, 4.000E-05, 4.000E-05, 4.000E-05, 4.000E-05, 4.000E-05, 4.000E-05, 5.000E-09, 5.000E-09, 5.000E-09, 5.000E-09, 5.000E-09, 5.000E-09, 2.120E-10, 2.039E-10, 2.089E-10, 2.017E-10, 2.079E-10, 2.120E-10, 4.148E-05, 3.890E-05, 4.149E-05, 3.892E-05, 4.149E-05, 4.148E-05, 6.000E-08, 6.000E-08, 6.000E-08, 6.000E-08, 6.000E-08, 6.000E-08, 9.400E-02, 9.400E-02, 9.400E-02, 9.400E-02, 9.400E-02, 9.400E-02, 8.706E+05, 8.145E+05, 1.479E+06, 7.951E+05, 1.507E+06, 9.688E+05, 1.000E-05, 2.290E-14, 1.550E-10, 1.250E-18, 2.600E-11, 1.350E-11, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 3.680E-11, 1.800E-13, 1.860E-13, 4.060E-12, 7.650E-01, 4.620E-11, 3.590E-13, 1.000E-14, 6.400E-16, 2.220E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
 1.200E+02, 2.250E-05, 2.270E-05, 3.600E-05, 2.260E-05, 3.590E-05, 2.540E-05, 3.800E+02, 3.800E+02, 3.330E+02, 3.800E+02, 3.330E+02, 3.600E+02, 2.000E-07, 2.000E-07, 2.000E-07, 2.000E-07, 2.000E-07, 2.000E-07, 3.500E-05, 3.500E-05, 3.500E-05, 3.500E-05, 3.500E-05, 3.500E-05, 5.000E-10, 5.000E-10, 5.000E-10, 5.000E-10, 5.000E-10, 5.000E-10, 1.851E-10, 1.851E-10, 1.851E-10, 1.851E-10, 1.851E-10, 1.851E-10, 5.000E-05, 5.000E-05, 5.000E-05, 5.000E-05, 5.000E-05, 5.000E-05, 3.000E-08, 3.000E-08, 3.000E-08, 3.000E-08, 3.000E-08, 3.000E-08, 7.250E-02, 7.250E-02, 7.250E-02, 7.250E-02, 7.250E-02, 7.250E-02, 4.225E+05, 4.330E+05, 7.836E+05, 4.311E+05, 7.814E+05, 5.114E+05, 1.000E-05, 9.170E-15, 1.510E-10, 1.190E-18, 2.570E-11, 2.200E-11, 4.250E-10, 1.800E-09, 7.150E-12, 3.000E-12, 3.610E-11, 1.780E-13, 1.750E-13, 3.930E-12, 7.600E-01, 4.500E-11, 3.560E-13, 1.000E-15, 6.320E-16, 2.190E-15, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 0.000E+00
