ALT,P,T,H2O,CO2,O3,CO,N2O,CH4,O2,BRD,NO,SO2_HI,NO2_HI,NH3,HNO3_HI,OH,HF,HCL,HBR,HI,CLO,OCS,H2CO,HOCL,N2,HCN,CH3CL,H2O2,C2H2,C2H6,PH3,COF2,SF6,H2S,HCOOH,HO2,O,CLONO2_HI,NOPLUS,HOBR,C2H4,CH3OH,CH3BR,CH3CN_HI,CF4_HI,C4H2,HC3N,H2,CS,SO3,BRO,CLONO2_XS,HNO4,CHCL2F,CCL4,F11,F12,C2CL2F4,C2CL3F3,N2O5,HNO3_XS,CF4_XS,CHCLF2,CCLF3,C2CLF5,NO2_XS,PAN,ACET,CH3CN_XS,CHF2CF3,CFH2CF3,CF3CH3,CH3CHF2,CH2F2,CCl2FCH3,CH3CClF2,??????,CHCl2CF3,CHClFCF3,CHCl2C2F5,C2HCl2F3CF2,SO2_XS,ISOP,CHF3
0.338,1050,290.3,0.008287,0.00033,2.572E-008,1.516E-007,0.00000032,0.0000017,0.209,26240000000000,3E-010,3.084E-010,2.3E-011,5E-010,4.689E-011,4.4E-014,1E-014,1.081E-009,1.7E-012,3E-012,1E-014,6.032E-010,2.831E-009,6.76E-012,0.781,1.716E-010,7.097E-010,2.016E-010,3.415E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.923E-012,5.138E-013,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,4.2E-017,5.436E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,3.977E-014,4.564E-010,1E-010,2.006E-012,9.685E-012,2.006E-012,2.006E-012,3.871E-012,1.123E-011,1.08E-011,nan,nan,nan,nan,nan,3.084E-010,1.245E-010,2.145E-011
0.4958,1014,288.3,0.007759,0.00033,2.658E-008,0.00000015,0.00000032,0.0000017,0.209,25500000000000,3E-010,3.002E-010,2.3E-011,5E-010,4.992E-011,4.4E-014,1E-014,0.000000001,1.7E-012,3E-012,1E-014,6.001E-010,2.411E-009,7.676E-012,0.781,1.7E-010,7.002E-010,2E-010,3.011E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.742E-012,8.756E-013,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,1.289E-016,5.73E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,6.527E-014,4.765E-010,1E-010,2E-012,9.66E-012,2E-012,2E-012,3.854E-012,1.12E-011,1.077E-011,nan,nan,nan,nan,nan,3.002E-010,1.016E-010,2.144E-011
0.6179,986.1,286.7,0.00735,0.00033,2.724E-008,1.488E-007,0.00000032,0.0000017,0.209,24930000000000,3E-010,2.939E-010,2.3E-011,5E-010,5.226E-011,4.4E-014,1E-014,9.408E-010,1.7E-012,3E-012,1E-014,5.976E-010,2.086E-009,8.384E-012,0.781,1.688E-010,6.929E-010,1.988E-010,2.698E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.601E-012,1.155E-012,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,1.961E-016,5.958E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,8.499E-014,4.92E-010,1E-010,1.996E-012,9.64E-012,1.996E-012,1.996E-012,3.842E-012,1.118E-011,1.075E-011,nan,nan,nan,nan,nan,2.939E-010,8.39E-011,2.143E-011
0.7382,958.6,285.1,0.006947,0.00033,2.789E-008,1.476E-007,0.00000032,0.0000017,0.209,24360000000000,3E-010,2.876E-010,2.3E-011,5E-010,5.457E-011,4.4E-014,1E-014,8.804E-010,1.7E-012,3E-012,1E-014,5.952E-010,1.766E-009,9.082E-012,0.781,1.676E-010,6.857E-010,1.976E-010,2.39E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.463E-012,1.431E-012,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,2.624E-016,6.183E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.044E-013,5.073E-010,1E-010,1.992E-012,9.62E-012,1.992E-012,1.992E-012,3.83E-012,1.116E-011,1.073E-011,nan,nan,nan,nan,nan,2.876E-010,6.646E-011,2.142E-011
0.8567,931.5,283.6,0.006551,0.00033,2.853E-008,1.464E-007,0.00000032,0.0000017,0.209,23800000000000,3E-010,2.815E-010,2.3E-011,5E-010,5.685E-011,4.4E-014,1E-014,8.209E-010,1.7E-012,3E-012,1E-014,5.929E-010,1.451E-009,9.769E-012,0.781,1.664E-010,6.786E-010,1.964E-010,2.087E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.327E-012,1.703E-012,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,3.276E-016,6.404E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.236E-013,5.223E-010,1E-010,1.988E-012,9.601E-012,1.988E-012,1.988E-012,3.818E-012,1.114E-011,1.071E-011,nan,nan,nan,nan,nan,2.815E-010,4.927E-011,2.141E-011
0.9734,904.9,282,0.00616,0.00033,2.917E-008,1.453E-007,0.00000032,0.0000017,0.209,23250000000000,3E-010,2.754E-010,2.3E-011,5E-010,5.909E-011,4.4E-014,1E-014,7.623E-010,1.7E-012,3E-012,1E-014,5.905E-010,1.141E-009,1.045E-011,0.781,1.653E-010,6.716E-010,1.953E-010,1.788E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.193E-012,1.97E-012,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,3.919E-016,6.621E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.424E-013,5.371E-010,1E-010,1.984E-012,9.582E-012,1.984E-012,1.984E-012,3.806E-012,1.111E-011,1.068E-011,nan,nan,nan,nan,nan,2.754E-010,3.235E-011,2.14E-011
1.194,878.6,280.4,0.005791,0.00033,2.99E-008,0.000000144,0.00000032,0.0000017,0.209,22700000000000,3E-010,2.666E-010,2.3E-011,4.928E-010,6.149E-011,4.4E-014,1.045E-014,7.125E-010,1.7E-012,3E-012,1E-014,5.881E-010,9.405E-010,1.091E-011,0.781,1.646E-010,6.648E-010,1.944E-010,1.572E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,4.05E-012,2.254E-012,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,4.6E-016,6.852E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,2.855E-013,5.548E-010,1E-010,1.98E-012,9.564E-012,1.98E-012,1.98E-012,3.794E-012,1.109E-011,1.066E-011,nan,nan,nan,nan,nan,2.666E-010,2.428E-011,2.139E-011
1.443,852.8,278.8,0.005433,0.00033,3.067E-008,1.427E-007,0.00000032,0.0000017,0.209,22160000000000,3E-010,2.572E-010,2.3E-011,4.836E-010,6.39E-011,4.4E-014,1.102E-014,6.657E-010,1.7E-012,3E-012,1E-014,5.856E-010,7.748E-010,1.131E-011,0.781,1.641E-010,6.58E-010,1.937E-010,1.382E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,3.907E-012,2.539E-012,nan,1.3E-010,1.4E-010,2.4E-010,1.2E-011,1.9E-011,5.285E-016,7.084E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,4.631E-013,5.73E-010,1E-010,1.976E-012,9.545E-012,1.976E-012,1.976E-012,3.782E-012,1.107E-011,1.064E-011,nan,nan,nan,nan,nan,2.572E-010,1.887E-011,2.138E-011
1.688,827.4,277.2,0.00508,0.00033,3.142E-008,1.415E-007,0.00000032,0.0000017,0.209,21620000000000,3E-010,2.479E-010,2.3E-011,4.745E-010,6.627E-011,4.4E-014,1.158E-014,6.196E-010,1.7E-012,3E-012,1E-014,5.831E-010,6.117E-010,1.17E-011,0.781,1.636E-010,6.514E-010,1.929E-010,1.195E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,3.766E-012,2.82E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,5.959E-016,7.312E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,6.379E-013,5.91E-010,1E-010,1.973E-012,9.527E-012,1.973E-012,1.973E-012,3.77E-012,1.105E-011,1.062E-011,nan,nan,nan,nan,nan,2.479E-010,1.355E-011,2.137E-011
1.929,802.4,275.7,0.004733,0.00033,3.215E-008,1.403E-007,0.00000032,0.0000017,0.209,21100000000000,3E-010,2.387E-010,2.3E-011,4.656E-010,6.861E-011,4.4E-014,1.214E-014,5.744E-010,1.7E-012,3E-012,1E-014,5.807E-010,4.513E-010,1.209E-011,0.781,1.631E-010,6.449E-010,1.922E-010,1.011E-010,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,3.628E-012,3.096E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,6.622E-016,7.537E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,8.098E-013,6.087E-010,1E-010,1.969E-012,9.509E-012,1.969E-012,1.969E-012,3.758E-012,1.103E-011,1.06E-011,nan,nan,nan,nan,nan,2.387E-010,8.313E-012,2.136E-011
2.183,777.8,274,0.004365,0.00033,3.252E-008,0.000000139,0.00000032,0.0000017,0.209,20570000000000,3E-010,2.276E-010,2.3E-011,4.478E-010,7.11E-011,4.4E-014,1.366E-014,5.355E-010,1.7E-012,3E-012,1E-014,5.782E-010,3.715E-010,1.205E-011,0.781,1.626E-010,6.391E-010,1.914E-010,9.051E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,3.459E-012,3.96E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,1.033E-014,7.708E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.116E-012,6.338E-010,1E-010,1.965E-012,9.489E-012,1.965E-012,1.965E-012,3.749E-012,1.1E-011,1.057E-011,nan,nan,nan,nan,nan,2.276E-010,5.873E-012,2.136E-011
2.441,753.6,272.3,0.003992,0.00033,3.273E-008,1.377E-007,0.00000032,0.0000017,0.209,20040000000000,3E-010,2.157E-010,2.3E-011,4.264E-010,7.362E-011,4.4E-014,1.556E-014,4.997E-010,1.7E-012,3E-012,1E-014,5.756E-010,3.259E-010,1.185E-011,0.781,1.621E-010,6.337E-010,1.907E-010,8.322E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,3.28E-012,5.059E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,2.389E-014,7.856E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.475E-012,6.618E-010,1E-010,1.961E-012,9.468E-012,1.961E-012,1.961E-012,3.741E-012,1.098E-011,1.055E-011,nan,nan,nan,nan,nan,2.157E-010,4.613E-012,2.135E-011
2.694,729.9,270.7,0.003625,0.00033,3.293E-008,1.364E-007,0.00000032,0.0000017,0.209,19530000000000,3E-010,2.041E-010,2.3E-011,4.054E-010,7.61E-011,4.4E-014,1.744E-014,4.645E-010,1.7E-012,3E-012,1E-014,5.731E-010,2.811E-010,1.164E-011,0.781,1.616E-010,6.284E-010,1.899E-010,7.605E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,3.104E-012,6.139E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,3.72E-014,8.001E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.827E-012,6.894E-010,1E-010,1.956E-012,9.448E-012,1.956E-012,1.956E-012,3.733E-012,1.096E-011,1.053E-011,nan,nan,nan,nan,nan,2.041E-010,3.375E-012,2.135E-011
2.943,706.6,269.1,0.003265,0.00033,3.313E-008,1.352E-007,0.00000032,0.0000017,0.209,19030000000000,3E-010,1.926E-010,2.3E-011,3.847E-010,7.854E-011,4.4E-014,1.928E-014,4.3E-010,1.7E-012,3E-012,1E-014,5.706E-010,2.371E-010,1.145E-011,0.781,1.611E-010,6.232E-010,1.892E-010,6.902E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,2.931E-012,7.2E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,5.028E-014,8.143E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,2.173E-012,7.164E-010,1E-010,1.952E-012,9.428E-012,1.952E-012,1.952E-012,3.725E-012,1.094E-011,1.051E-011,nan,nan,nan,nan,nan,1.926E-010,2.16E-012,2.134E-011
3.207,683.7,267.4,0.00297,0.00033,3.332E-008,1.341E-007,0.00000032,0.0000017,0.209,18520000000000,3E-010,1.809E-010,2.3E-011,3.609E-010,8.109E-011,4.4E-014,2.221E-014,4.007E-010,1.7E-012,3E-012,1E-014,5.683E-010,2.09E-010,1.107E-011,0.781,1.608E-010,6.189E-010,1.88E-010,6.394E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.608E-018,2.747E-012,8.328E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,6.419E-014,8.295E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,2.513E-012,7.433E-010,1E-010,1.947E-012,9.406E-012,1.947E-012,1.947E-012,3.72E-012,1.091E-011,1.048E-011,nan,nan,nan,nan,nan,1.809E-010,1.735E-012,2.134E-011
3.473,661.2,265.6,0.002698,0.00033,3.351E-008,1.332E-007,0.00000032,0.0000017,0.209,18030000000000,3E-010,1.692E-010,2.3E-011,3.365E-010,8.364E-011,4.4E-014,2.542E-014,3.733E-010,1.7E-012,3E-012,1E-014,5.662E-010,1.859E-010,1.064E-011,0.781,1.605E-010,6.149E-010,1.866E-010,5.95E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,8.233E-018,2.562E-012,9.461E-012,nan,1.299E-010,1.399E-010,2.399E-010,1.2E-011,1.899E-011,7.817E-014,8.447E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,2.846E-012,7.698E-010,1E-010,1.943E-012,9.385E-012,1.943E-012,1.943E-012,3.715E-012,1.088E-011,1.046E-011,nan,nan,nan,nan,nan,1.692E-010,1.549E-012,2.133E-011
3.734,639.1,263.9,0.002431,0.00033,3.369E-008,1.322E-007,0.00000032,0.0000017,0.209,17540000000000,3E-010,1.577E-010,2.3E-011,3.125E-010,8.614E-011,4.4E-014,2.858E-014,3.464E-010,1.7E-012,3E-012,1E-014,5.641E-010,1.632E-010,1.023E-011,0.781,1.603E-010,6.11E-010,1.853E-010,5.515E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.277E-017,2.38E-012,1.057E-011,nan,1.298E-010,1.398E-010,2.398E-010,1.199E-011,1.898E-011,9.188E-014,8.596E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,3.172E-012,7.959E-010,1E-010,1.939E-012,9.364E-012,1.939E-012,1.939E-012,3.711E-012,1.086E-011,1.043E-011,nan,nan,nan,nan,nan,1.577E-010,1.367E-012,2.133E-011
3.989,617.5,262.3,0.002169,0.00033,3.386E-008,1.312E-007,0.00000032,0.0000017,0.209,17060000000000,3E-010,1.465E-010,2.3E-011,2.89E-010,8.86E-011,4.4E-014,3.167E-014,3.201E-010,1.7E-012,3E-012,1E-014,5.621E-010,1.409E-010,9.817E-012,0.781,1.6E-010,6.072E-010,1.841E-010,5.088E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.722E-017,2.202E-012,1.166E-011,nan,1.298E-010,1.398E-010,2.398E-010,1.199E-011,1.898E-011,1.053E-013,8.742E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,3.493E-012,8.214E-010,1E-010,1.934E-012,9.343E-012,1.934E-012,1.934E-012,3.707E-012,1.083E-011,1.041E-011,nan,nan,nan,nan,nan,1.465E-010,1.188E-012,2.132E-011
4.267,596.3,260.5,0.001955,0.00033,3.489E-008,0.000000131,0.00000032,0.0000017,0.209,16580000000000,3E-010,1.385E-010,2.3E-011,2.656E-010,9.105E-011,4.4E-014,3.833E-014,2.977E-010,1.7E-012,3E-012,1E-014,5.601E-010,1.293E-010,9.323E-012,0.781,1.6E-010,6.057E-010,1.821E-010,4.782E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,2.383E-017,2.068E-012,1.382E-011,nan,1.298E-010,1.398E-010,2.398E-010,1.199E-011,1.898E-011,3.915E-013,8.856E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,3.949E-012,8.507E-010,1E-010,1.93E-012,9.322E-012,1.93E-012,1.93E-012,3.704E-012,1.081E-011,1.039E-011,nan,nan,nan,nan,nan,1.385E-010,1.172E-012,2.132E-011
4.54,575.5,258.7,0.001747,0.00033,3.593E-008,1.307E-007,0.00000032,0.0000017,0.209,16110000000000,3E-010,1.309E-010,2.3E-011,2.427E-010,9.345E-011,4.4E-014,4.502E-014,2.758E-010,1.7E-012,3E-012,1E-014,5.582E-010,1.184E-010,8.834E-012,0.781,1.6E-010,6.043E-010,1.802E-010,4.487E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.041E-017,1.937E-012,1.598E-011,nan,1.297E-010,1.397E-010,2.398E-010,1.199E-011,1.898E-011,6.84E-013,8.967E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,4.404E-012,8.797E-010,1E-010,1.926E-012,9.302E-012,1.926E-012,1.926E-012,3.702E-012,1.079E-011,1.037E-011,nan,nan,nan,nan,nan,1.309E-010,1.164E-012,2.131E-011
4.807,555.2,257,0.001544,0.00033,0.000000037,1.305E-007,0.00000032,0.0000017,0.209,15650000000000,3E-010,1.234E-010,2.3E-011,2.202E-010,9.58E-011,4.4E-014,5.158E-014,2.544E-010,1.7E-012,3E-012,1E-014,5.563E-010,1.077E-010,8.355E-012,0.781,1.6E-010,6.03E-010,1.783E-010,4.198E-011,0.000000002,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.685E-017,1.809E-012,1.81E-011,nan,1.297E-010,1.397E-010,2.398E-010,1.199E-011,1.898E-011,9.706E-013,9.075E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,4.848E-012,9.08E-010,1E-010,1.922E-012,9.282E-012,1.922E-012,1.922E-012,3.699E-012,1.077E-011,1.035E-011,nan,nan,nan,nan,nan,1.234E-010,1.156E-012,2.131E-011
5.077,535.2,255.2,0.001361,0.00033,0.000000038,1.302E-007,0.00000032,0.0000017,0.209,15200000000000,3E-010,1.164E-010,2.3E-011,1.995E-010,9.854E-011,4.4E-014,5.904E-014,2.344E-010,1.7E-012,3E-012,1E-014,5.545E-010,9.803E-011,7.887E-012,0.781,1.6E-010,6.018E-010,1.762E-010,3.928E-011,1.946E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,4.335E-017,1.68E-012,2.023E-011,nan,1.297E-010,1.397E-010,2.398E-010,1.199E-011,1.898E-011,1.26E-012,9.184E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,5.609E-012,9.327E-010,1E-010,1.918E-012,9.262E-012,1.918E-012,1.918E-012,3.696E-012,1.074E-011,1.032E-011,nan,nan,nan,nan,nan,1.164E-010,1.142E-012,2.131E-011
5.363,515.7,253.3,0.001226,0.00033,3.893E-008,1.298E-007,0.00000032,0.0000017,0.209,14740000000000,3E-010,1.104E-010,2.3E-011,1.83E-010,1.024E-010,4.4E-014,6.918E-014,2.172E-010,1.7E-012,3E-012,1E-014,5.525E-010,9.071E-011,7.433E-012,0.781,1.6E-010,6.013E-010,1.73E-010,3.7E-011,1.932E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,5.023E-017,1.543E-012,2.249E-011,nan,1.297E-010,1.397E-010,2.398E-010,1.199E-011,1.898E-011,1.566E-012,9.3E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,7.241E-012,9.488E-010,1E-010,1.913E-012,9.238E-012,1.913E-012,1.913E-012,3.694E-012,1.071E-011,1.03E-011,nan,nan,nan,nan,nan,1.104E-010,1.11E-012,2.131E-011
5.642,496.6,251.5,0.001094,0.00033,3.989E-008,1.293E-007,0.00000032,0.0000017,0.209,14300000000000,3E-010,1.046E-010,2.3E-011,1.667E-010,1.062E-010,4.4E-014,7.91E-014,2.005E-010,1.7E-012,3E-012,1E-014,5.505E-010,8.356E-011,6.989E-012,0.781,1.6E-010,6.007E-010,1.699E-010,3.476E-011,1.918E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,5.696E-017,1.409E-012,2.469E-011,nan,1.296E-010,1.396E-010,2.397E-010,1.199E-011,1.897E-011,1.865E-012,9.413E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,8.837E-012,0.000000001,1E-010,1.908E-012,9.215E-012,1.908E-012,1.908E-012,3.692E-012,1.069E-011,1.027E-011,nan,nan,nan,nan,nan,1.046E-010,1.079E-012,2.13E-011
